driver_id,ticket_number,ticket_date,ticket_type,resolution_status,response_time_hours,will_churn,is_noise_churn,ticket_type_missing,resolution_missing,response_time_missing,is_outlier_driver,ticket_type_encoded,resolution_encoded,ticket_risk_score,ticket_month,ticket_dayofweek,ticket_quarter,is_q4
11493,34,2024-08-12,fare_dispute,resolved,4.9,0,0,0,0,0,1,0,0,3,8,0,3,0
11493,35,2024-08-28,fare_dispute,unresolved,68.0,0,0,0,1,0,1,0,2,3,8,2,3,0
11494,1,2023-04-22,app_issue,unresolved,68.0,0,0,0,1,0,0,4,2,1,4,5,2,0
11494,2,2023-04-27,app_issue,resolved,4.3,0,0,0,0,0,0,4,0,1,4,3,2,0
11495,1,2023-01-19,defective_trip,unresolved,40.5,1,0,0,1,0,0,1,2,3,1,3,1,0
11495,2,2023-01-26,unknown,partial,31.9,1,0,1,0,0,0,5,1,2,1,3,1,0
11496,1,2023-06-01,fare_dispute,resolved,5.1,0,0,0,0,0,0,0,0,3,6,3,2,0
11496,2,2023-06-07,demand_issue,resolved,4.3,0,0,0,0,0,0,2,0,2,6,2,2,0
11497,1,2023-10-29,defective_trip,unresolved,30.8,1,0,0,1,0,0,1,2,3,10,6,4,1
11497,2,2023-11-09,payment_delay,unresolved,64.8,1,0,0,1,0,0,3,2,1,11,3,4,1
11498,1,2023-01-28,fare_dispute,resolved,5.5,0,0,0,0,0,0,0,0,3,1,5,1,0
11498,2,2023-02-14,app_issue,resolved,10.0,0,0,0,0,0,0,4,0,1,2,1,1,0
11499,1,2023-01-17,demand_issue,resolved,7.8,0,0,0,0,0,0,2,0,2,1,1,1,0
11500,1,2023-01-15,app_issue,resolved,1.0,0,0,0,0,0,0,4,0,1,1,6,1,0
11501,1,2023-03-03,defective_trip,resolved,3.5,1,1,0,0,0,0,1,0,3,3,4,1,0
11501,2,2023-03-15,payment_delay,unresolved,45.8,1,1,0,1,0,0,3,2,1,3,2,1,0
11502,1,2023-06-25,unknown,resolved,6.9,0,0,1,0,0,0,5,0,2,6,6,2,0
11503,1,2023-04-11,app_issue,partial,31.3,0,0,0,0,0,0,4,1,1,4,1,2,0
11503,2,2023-04-26,unknown,resolved,9.7,0,0,1,0,0,0,5,0,2,4,2,2,0
11504,1,2023-09-14,demand_issue,resolved,7.2,0,0,0,0,0,0,2,0,2,9,3,3,0
11504,2,2023-09-29,defective_trip,unresolved,7.5,0,0,0,1,0,0,1,2,3,9,4,3,0
11504,3,2023-10-11,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,10,2,4,1
11504,4,2023-10-20,app_issue,resolved,7.2,0,0,0,0,0,0,4,0,1,10,4,4,1
11505,1,2023-06-04,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,6,6,2,0
11505,2,2023-06-11,fare_dispute,unresolved,68.0,1,0,0,1,0,1,0,2,3,6,6,2,0
11505,3,2023-06-26,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,6,0,2,0
11505,4,2023-06-27,defective_trip,resolved,3.8,1,0,0,0,0,1,1,0,3,6,1,2,0
11505,5,2023-06-28,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,6,2,2,0
11505,6,2023-06-29,fare_dispute,partial,21.1,1,0,0,0,0,1,0,1,3,6,3,2,0
11505,7,2023-06-30,app_issue,partial,23.9,1,0,0,0,0,1,4,1,1,6,4,2,0
11505,8,2023-07-03,defective_trip,unresolved,66.8,1,0,0,1,0,1,1,2,3,7,0,3,0
11505,9,2023-07-06,payment_delay,partial,23.4,1,0,0,0,0,1,3,1,1,7,3,3,0
11506,1,2023-08-13,unknown,partial,23.9,0,0,1,0,0,0,5,1,2,8,6,3,0
11507,1,2023-07-30,payment_delay,resolved,7.1,0,0,0,0,0,0,3,0,1,7,6,3,0
11507,2,2023-08-04,defective_trip,unresolved,8.6,0,0,0,1,0,0,1,2,3,8,4,3,0
11507,3,2023-08-19,demand_issue,resolved,8.2,0,0,0,0,0,0,2,0,2,8,5,3,0
11507,4,2023-09-01,defective_trip,partial,27.8,0,0,0,0,0,0,1,1,3,9,4,3,0
11508,1,2023-02-25,unknown,partial,24.0,0,0,1,0,0,0,5,1,2,2,5,1,0
11509,1,2023-09-12,app_issue,resolved,8.5,0,0,0,0,0,0,4,0,1,9,1,3,0
11510,1,2023-07-11,demand_issue,partial,24.9,0,0,0,0,0,0,2,1,2,7,1,3,0
11511,1,2023-08-28,app_issue,partial,22.4,0,0,0,0,0,0,4,1,1,8,0,3,0
11511,2,2023-09-09,unknown,partial,19.0,0,0,1,0,0,0,5,1,2,9,5,3,0
11512,1,2023-10-24,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,10,1,4,1
11512,2,2023-11-05,fare_dispute,unresolved,3.9,0,0,0,1,0,0,0,2,3,11,6,4,1
11513,1,2023-01-28,demand_issue,resolved,4.2,0,0,0,0,0,0,2,0,2,1,5,1,0
11514,1,2023-09-03,demand_issue,partial,39.7,1,0,0,0,0,0,2,1,2,9,6,3,0
11514,2,2023-09-08,payment_delay,unresolved,51.2,1,0,0,1,0,0,3,2,1,9,4,3,0
11515,1,2023-10-01,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,10,6,4,1
11516,1,2023-04-05,defective_trip,resolved,1.0,0,0,0,0,0,0,1,0,3,4,2,2,0
11517,1,2023-04-11,payment_delay,resolved,3.4,0,0,0,0,0,0,3,0,1,4,1,2,0
11517,2,2023-04-19,defective_trip,unresolved,5.5,0,0,0,1,0,0,1,2,3,4,2,2,0
11517,3,2023-04-21,demand_issue,partial,22.2,0,0,0,0,0,0,2,1,2,4,4,2,0
11517,4,2023-04-24,payment_delay,partial,23.8,0,0,0,0,0,0,3,1,1,4,0,2,0
11517,5,2023-05-02,app_issue,resolved,9.5,0,0,0,0,0,0,4,0,1,5,1,2,0
11518,1,2023-03-25,defective_trip,partial,19.1,0,0,0,0,0,0,1,1,3,3,5,1,0
11518,2,2023-04-01,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,4,5,2,0
11518,3,2023-04-13,payment_delay,resolved,8.0,0,0,0,0,0,0,3,0,1,4,3,2,0
11519,1,2023-02-06,demand_issue,resolved,2.3,0,0,0,0,0,0,2,0,2,2,0,1,0
11519,2,2023-02-21,payment_delay,resolved,2.4,0,0,0,0,0,0,3,0,1,2,1,1,0
11520,1,2023-05-03,defective_trip,resolved,4.9,0,0,0,0,0,0,1,0,3,5,2,2,0
11520,2,2023-05-09,demand_issue,resolved,5.4,0,0,0,0,0,0,2,0,2,5,1,2,0
11521,1,2023-04-23,fare_dispute,unresolved,50.0,0,0,0,1,0,0,0,2,3,4,6,2,0
11522,1,2023-03-21,payment_delay,resolved,3.4,0,0,0,0,0,0,3,0,1,3,1,1,0
11523,1,2023-04-05,payment_delay,resolved,7.7,0,0,0,0,0,0,3,0,1,4,2,2,0
11524,1,2023-06-18,unknown,resolved,6.6,0,0,1,0,0,0,5,0,2,6,6,2,0
11524,2,2023-06-29,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,6,3,2,0
11525,1,2023-07-08,fare_dispute,unresolved,4.8,0,0,0,1,0,0,0,2,3,7,5,3,0
11526,1,2023-10-30,payment_delay,resolved,9.7,0,0,0,0,0,0,3,0,1,10,0,4,1
11527,1,2023-02-19,defective_trip,resolved,6.2,0,0,0,0,0,0,1,0,3,2,6,1,0
11528,1,2023-08-14,app_issue,resolved,2.8,1,1,0,0,0,0,4,0,1,8,0,3,0
11528,2,2023-08-21,fare_dispute,resolved,6.2,1,1,0,0,0,0,0,0,3,8,0,3,0
11528,3,2023-09-07,fare_dispute,resolved,7.1,1,1,0,0,0,0,0,0,3,9,3,3,0
11529,1,2023-09-28,demand_issue,partial,36.8,1,1,0,0,0,0,2,1,2,9,3,3,0
11530,1,2023-10-12,app_issue,partial,27.2,0,0,0,0,0,0,4,1,1,10,3,4,1
11531,1,2023-09-24,app_issue,resolved,8.7,0,0,0,0,0,0,4,0,1,9,6,3,0
11531,2,2023-10-07,payment_delay,resolved,3.7,0,0,0,0,0,0,3,0,1,10,5,4,1
11532,1,2023-02-11,payment_delay,resolved,5.5,0,0,0,0,0,0,3,0,1,2,5,1,0
11533,1,2023-05-10,payment_delay,resolved,2.9,0,0,0,0,0,0,3,0,1,5,2,2,0
11534,1,2023-07-24,fare_dispute,unresolved,5.1,0,0,0,1,0,0,0,2,3,7,0,3,0
11534,2,2023-08-03,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,8,3,3,0
11534,3,2023-08-14,unknown,resolved,5.2,0,0,1,0,0,0,5,0,2,8,0,3,0
11535,1,2023-02-03,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,2,4,1,0
11536,1,2023-06-04,app_issue,resolved,6.6,0,0,0,0,0,0,4,0,1,6,6,2,0
11537,1,2023-08-23,defective_trip,resolved,6.0,1,1,0,0,0,0,1,0,3,8,2,3,0
11538,1,2023-08-31,payment_delay,resolved,10.3,0,0,0,0,0,0,3,0,1,8,3,3,0
11539,1,2023-04-18,demand_issue,resolved,5.5,0,0,0,0,0,0,2,0,2,4,1,2,0
11540,1,2023-06-21,fare_dispute,resolved,7.8,0,0,0,0,0,0,0,0,3,6,2,2,0
11541,1,2023-10-20,payment_delay,unresolved,3.9,0,0,0,1,0,0,3,2,1,10,4,4,1
11542,1,2023-03-15,app_issue,resolved,6.6,0,0,0,0,0,0,4,0,1,3,2,1,0
11542,2,2023-03-18,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,3,5,1,0
11543,1,2023-09-26,fare_dispute,resolved,3.3,0,0,0,0,0,0,0,0,3,9,1,3,0
11543,2,2023-10-07,unknown,resolved,11.2,0,0,1,0,0,0,5,0,2,10,5,4,1
11543,3,2023-10-23,app_issue,resolved,5.7,0,0,0,0,0,0,4,0,1,10,0,4,1
11544,1,2023-03-28,payment_delay,partial,44.3,0,0,0,0,0,0,3,1,1,3,1,1,0
11545,1,2023-07-26,defective_trip,resolved,4.5,0,0,0,0,0,0,1,0,3,7,2,3,0
11545,2,2023-08-12,fare_dispute,resolved,9.2,0,0,0,0,0,0,0,0,3,8,5,3,0
11546,1,2023-03-31,payment_delay,resolved,10.6,0,0,0,0,0,0,3,0,1,3,4,1,0
11547,1,2023-07-10,demand_issue,partial,15.7,1,0,0,0,0,1,2,1,2,7,0,3,0
11547,2,2023-07-22,defective_trip,unresolved,43.3,1,0,0,1,0,1,1,2,3,7,5,3,0
11547,3,2023-07-31,defective_trip,partial,40.0,1,0,0,0,0,1,1,1,3,7,0,3,0
11547,4,2023-08-03,defective_trip,resolved,7.3,1,0,0,0,0,1,1,0,3,8,3,3,0
11547,5,2023-08-06,defective_trip,unresolved,63.4,1,0,0,1,0,1,1,2,3,8,6,3,0
11547,6,2023-08-09,unknown,unresolved,47.0,1,0,1,1,0,1,5,2,2,8,2,3,0
11547,7,2023-08-10,defective_trip,unresolved,59.3,1,0,0,1,0,1,1,2,3,8,3,3,0
11547,8,2023-08-13,defective_trip,resolved,4.0,1,0,0,0,0,1,1,0,3,8,6,3,0
11548,1,2023-04-02,app_issue,unresolved,33.6,1,0,0,1,0,0,4,2,1,4,6,2,0
11548,2,2023-04-13,fare_dispute,partial,23.5,1,0,0,0,0,0,0,1,3,4,3,2,0
11548,3,2023-04-22,payment_delay,resolved,6.0,1,0,0,0,0,0,3,0,1,4,5,2,0
11549,1,2023-07-02,demand_issue,resolved,1.2,0,0,0,0,0,0,2,0,2,7,6,3,0
11550,1,2023-08-17,fare_dispute,partial,27.0,0,0,0,0,0,0,0,1,3,8,3,3,0
11551,1,2023-10-10,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,10,1,4,1
11552,1,2023-10-26,fare_dispute,resolved,4.6,0,0,0,0,0,0,0,0,3,10,3,4,1
11552,2,2023-11-01,fare_dispute,partial,27.2,0,0,0,0,0,0,0,1,3,11,2,4,1
11552,3,2023-11-08,payment_delay,resolved,4.6,0,0,0,0,0,0,3,0,1,11,2,4,1
11552,4,2023-11-17,demand_issue,partial,29.4,0,0,0,0,0,0,2,1,2,11,4,4,1
11553,1,2023-06-22,payment_delay,resolved,1.0,0,0,0,0,0,0,3,0,1,6,3,2,0
11554,1,2023-02-27,demand_issue,partial,39.4,0,0,0,0,0,0,2,1,2,2,0,1,0
11555,1,2023-04-03,app_issue,resolved,6.3,0,0,0,0,0,0,4,0,1,4,0,2,0
11555,2,2023-04-04,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,4,1,2,0
11555,3,2023-04-20,unknown,resolved,6.5,0,0,1,0,0,0,5,0,2,4,3,2,0
11556,1,2023-07-21,app_issue,resolved,4.1,0,0,0,0,0,0,4,0,1,7,4,3,0
11557,1,2023-06-02,defective_trip,resolved,3.2,0,0,0,0,0,0,1,0,3,6,4,2,0
11557,2,2023-06-09,payment_delay,unresolved,49.8,0,0,0,1,0,0,3,2,1,6,4,2,0
11558,1,2023-07-03,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,7,0,3,0
11558,2,2023-07-12,demand_issue,unresolved,29.7,1,0,0,1,0,1,2,2,2,7,2,3,0
11558,3,2023-07-23,unknown,unresolved,59.0,1,0,1,1,0,1,5,2,2,7,6,3,0
11558,4,2023-07-25,payment_delay,partial,13.7,1,0,0,0,0,1,3,1,1,7,1,3,0
11558,5,2023-07-27,defective_trip,resolved,9.2,1,0,0,0,0,1,1,0,3,7,3,3,0
11558,6,2023-07-31,fare_dispute,unresolved,9.2,1,0,0,1,0,1,0,2,3,7,0,3,0
11558,7,2023-08-02,fare_dispute,unresolved,37.9,1,0,0,1,0,1,0,2,3,8,2,3,0
11559,1,2023-03-25,demand_issue,resolved,4.6,0,0,0,0,0,0,2,0,2,3,5,1,0
11559,2,2023-04-12,unknown,resolved,10.4,0,0,1,0,0,0,5,0,2,4,2,2,0
11560,1,2023-04-16,demand_issue,resolved,6.0,1,1,0,0,0,0,2,0,2,4,6,2,0
11561,1,2023-01-10,defective_trip,unresolved,41.5,0,0,0,1,0,0,1,2,3,1,1,1,0
11561,2,2023-01-23,defective_trip,resolved,1.9,0,0,0,0,0,0,1,0,3,1,0,1,0
11562,1,2023-08-31,demand_issue,resolved,1.0,0,0,0,0,0,0,2,0,2,8,3,3,0
11563,1,2023-05-03,defective_trip,resolved,10.2,0,0,0,0,0,0,1,0,3,5,2,2,0
11564,1,2023-04-03,demand_issue,resolved,9.6,0,0,0,0,0,0,2,0,2,4,0,2,0
11565,1,2023-06-18,unknown,unresolved,46.9,1,0,1,1,0,0,5,2,2,6,6,2,0
11565,2,2023-06-23,app_issue,unresolved,41.8,1,0,0,1,0,0,4,2,1,6,4,2,0
11565,3,2023-07-07,fare_dispute,unresolved,47.6,1,0,0,1,0,0,0,2,3,7,4,3,0
11565,4,2023-07-08,app_issue,unresolved,63.7,1,0,0,1,0,0,4,2,1,7,5,3,0
11565,5,2023-07-12,unknown,resolved,8.7,1,0,1,0,0,0,5,0,2,7,2,3,0
11566,1,2023-07-07,unknown,resolved,6.1,1,1,1,0,0,0,5,0,2,7,4,3,0
11566,2,2023-07-20,defective_trip,resolved,3.9,1,1,0,0,0,0,1,0,3,7,3,3,0
11566,3,2023-07-30,payment_delay,resolved,9.5,1,1,0,0,0,0,3,0,1,7,6,3,0
11566,4,2023-07-31,demand_issue,resolved,6.0,1,1,0,0,0,0,2,0,2,7,0,3,0
11566,5,2023-08-01,app_issue,resolved,7.4,1,1,0,0,0,0,4,0,1,8,1,3,0
11566,6,2023-08-04,app_issue,resolved,11.9,1,1,0,0,0,0,4,0,1,8,4,3,0
11567,1,2023-09-11,payment_delay,resolved,1.0,0,0,0,0,0,0,3,0,1,9,0,3,0
11568,1,2023-02-12,defective_trip,resolved,6.0,1,0,0,0,0,0,1,0,3,2,6,1,0
11568,2,2023-02-25,demand_issue,unresolved,45.3,1,0,0,1,0,0,2,2,2,2,5,1,0
11568,3,2023-03-11,defective_trip,unresolved,43.9,1,0,0,1,0,0,1,2,3,3,5,1,0
11568,4,2023-03-14,fare_dispute,partial,25.7,1,0,0,0,0,0,0,1,3,3,1,1,0
11569,1,2023-09-12,demand_issue,resolved,4.3,1,0,0,0,0,0,2,0,2,9,1,3,0
11570,1,2023-06-12,payment_delay,resolved,1.6,0,0,0,0,0,0,3,0,1,6,0,2,0
11571,1,2023-06-13,defective_trip,resolved,9.5,0,0,0,0,0,0,1,0,3,6,1,2,0
11572,1,2023-02-07,fare_dispute,partial,26.9,1,0,0,0,0,1,0,1,3,2,1,1,0
11572,2,2023-02-17,defective_trip,partial,10.5,1,0,0,0,0,1,1,1,3,2,4,1,0
11572,3,2023-03-01,fare_dispute,unresolved,54.4,1,0,0,1,0,1,0,2,3,3,2,1,0
11572,4,2023-03-04,fare_dispute,unresolved,7.3,1,0,0,1,0,1,0,2,3,3,5,1,0
11572,5,2023-03-07,fare_dispute,unresolved,55.2,1,0,0,1,0,1,0,2,3,3,1,1,0
11572,6,2023-03-09,fare_dispute,unresolved,41.7,1,0,0,1,0,1,0,2,3,3,3,1,0
11572,7,2023-03-13,defective_trip,partial,17.8,1,0,0,0,0,1,1,1,3,3,0,1,0
11573,1,2023-09-26,payment_delay,partial,24.8,0,0,0,0,0,0,3,1,1,9,1,3,0
11574,1,2023-10-24,payment_delay,resolved,9.6,0,0,0,0,0,0,3,0,1,10,1,4,1
11575,1,2023-02-26,fare_dispute,resolved,3.2,0,0,0,0,0,0,0,0,3,2,6,1,0
11576,1,2023-04-16,fare_dispute,unresolved,31.6,1,0,0,1,0,0,0,2,3,4,6,2,0
11576,2,2023-04-22,defective_trip,unresolved,42.1,1,0,0,1,0,0,1,2,3,4,5,2,0
11576,3,2023-05-09,fare_dispute,unresolved,41.5,1,0,0,1,0,0,0,2,3,5,1,2,0
11576,4,2023-05-10,defective_trip,partial,31.0,1,0,0,0,0,0,1,1,3,5,2,2,0
11576,5,2023-05-11,defective_trip,unresolved,46.3,1,0,0,1,0,0,1,2,3,5,3,2,0
11576,6,2023-05-14,defective_trip,unresolved,46.0,1,0,0,1,0,0,1,2,3,5,6,2,0
11577,1,2023-04-03,payment_delay,resolved,8.7,0,0,0,0,0,0,3,0,1,4,0,2,0
11578,1,2023-03-25,payment_delay,partial,39.5,0,0,0,0,0,0,3,1,1,3,5,1,0
11579,1,2023-01-29,defective_trip,unresolved,44.6,1,0,0,1,0,0,1,2,3,1,6,1,0
11579,2,2023-02-13,payment_delay,partial,12.2,1,0,0,0,0,0,3,1,1,2,0,1,0
11580,1,2023-04-22,demand_issue,resolved,3.1,0,0,0,0,0,0,2,0,2,4,5,2,0
11581,1,2023-07-14,demand_issue,resolved,4.9,0,0,0,0,0,0,2,0,2,7,4,3,0
11582,1,2023-08-30,defective_trip,partial,26.2,0,0,0,0,0,0,1,1,3,8,2,3,0
11583,1,2023-05-16,demand_issue,partial,28.6,0,0,0,0,0,0,2,1,2,5,1,2,0
11584,1,2023-10-15,app_issue,resolved,7.9,0,0,0,0,0,0,4,0,1,10,6,4,1
11585,1,2023-09-16,demand_issue,resolved,2.1,0,0,0,0,0,0,2,0,2,9,5,3,0
11586,1,2023-03-23,payment_delay,resolved,4.5,0,0,0,0,0,0,3,0,1,3,3,1,0
11586,2,2023-04-05,demand_issue,partial,21.5,0,0,0,0,0,0,2,1,2,4,2,2,0
11587,1,2023-01-19,fare_dispute,unresolved,4.4,0,0,0,1,0,0,0,2,3,1,3,1,0
11587,2,2023-01-24,defective_trip,resolved,6.9,0,0,0,0,0,0,1,0,3,1,1,1,0
11588,1,2023-03-08,defective_trip,partial,24.3,0,0,0,0,0,0,1,1,3,3,2,1,0
11589,1,2023-07-29,demand_issue,unresolved,8.3,0,0,0,1,0,0,2,2,2,7,5,3,0
11590,1,2023-06-03,fare_dispute,resolved,12.1,0,0,0,0,0,0,0,0,3,6,5,2,0
11590,2,2023-06-13,app_issue,resolved,9.3,0,0,0,0,0,0,4,0,1,6,1,2,0
11591,1,2023-09-23,demand_issue,unresolved,32.4,0,0,0,1,0,0,2,2,2,9,5,3,0
11592,1,2023-10-20,fare_dispute,unresolved,5.0,1,1,0,1,0,0,0,2,3,10,4,4,1
11593,1,2023-05-01,demand_issue,resolved,13.4,1,1,0,0,0,0,2,0,2,5,0,2,0
11594,1,2023-09-17,demand_issue,partial,23.2,0,0,0,0,0,0,2,1,2,9,6,3,0
11595,1,2023-08-10,defective_trip,resolved,9.9,0,0,0,0,0,0,1,0,3,8,3,3,0
11596,1,2023-01-26,demand_issue,resolved,6.7,0,0,0,0,0,0,2,0,2,1,3,1,0
11597,1,2023-04-23,defective_trip,resolved,4.5,0,0,0,0,0,0,1,0,3,4,6,2,0
11598,1,2023-09-07,defective_trip,unresolved,32.2,1,0,0,1,0,0,1,2,3,9,3,3,0
11598,2,2023-09-15,payment_delay,partial,23.9,1,0,0,0,0,0,3,1,1,9,4,3,0
11599,1,2023-03-22,app_issue,resolved,8.2,0,0,0,0,0,0,4,0,1,3,2,1,0
11600,1,2023-10-27,app_issue,unresolved,39.2,1,0,0,1,0,0,4,2,1,10,4,4,1
11600,2,2023-11-02,unknown,unresolved,53.2,1,0,1,1,0,0,5,2,2,11,3,4,1
11600,3,2023-11-06,demand_issue,partial,30.8,1,0,0,0,0,0,2,1,2,11,0,4,1
11600,4,2023-11-09,app_issue,unresolved,36.3,1,0,0,1,0,0,4,2,1,11,3,4,1
11600,5,2023-11-13,defective_trip,partial,22.8,1,0,0,0,0,0,1,1,3,11,0,4,1
11601,1,2023-09-11,unknown,resolved,6.0,0,0,1,0,0,0,5,0,2,9,0,3,0
11601,2,2023-09-12,fare_dispute,resolved,3.3,0,0,0,0,0,0,0,0,3,9,1,3,0
11602,1,2023-02-04,demand_issue,partial,21.7,0,0,0,0,0,0,2,1,2,2,5,1,0
11603,1,2023-03-01,demand_issue,resolved,11.0,0,0,0,0,0,0,2,0,2,3,2,1,0
11604,1,2023-04-15,payment_delay,unresolved,9.1,0,0,0,1,0,0,3,2,1,4,5,2,0
11605,1,2023-04-08,payment_delay,partial,23.9,0,0,0,0,0,0,3,1,1,4,5,2,0
11606,1,2023-05-07,demand_issue,partial,34.0,0,0,0,0,0,0,2,1,2,5,6,2,0
11607,1,2023-02-02,defective_trip,unresolved,42.7,0,0,0,1,0,0,1,2,3,2,3,1,0
11608,1,2023-10-13,demand_issue,unresolved,1.0,1,1,0,1,0,0,2,2,2,10,4,4,1
11608,2,2023-10-22,defective_trip,resolved,6.1,1,1,0,0,0,0,1,0,3,10,6,4,1
11608,3,2023-10-30,demand_issue,resolved,5.6,1,1,0,0,0,0,2,0,2,10,0,4,1
11609,1,2023-07-25,unknown,unresolved,5.8,0,0,1,1,0,0,5,2,2,7,1,3,0
11610,1,2023-07-20,defective_trip,partial,23.9,0,0,0,0,0,0,1,1,3,7,3,3,0
11611,1,2023-07-27,app_issue,resolved,2.8,0,0,0,0,0,0,4,0,1,7,3,3,0
11611,2,2023-08-12,app_issue,resolved,6.7,0,0,0,0,0,0,4,0,1,8,5,3,0
11612,1,2023-03-09,unknown,partial,23.9,0,0,1,0,0,0,5,1,2,3,3,1,0
11612,2,2023-03-23,unknown,resolved,2.5,0,0,1,0,0,0,5,0,2,3,3,1,0
11612,3,2023-03-27,payment_delay,partial,16.3,0,0,0,0,0,0,3,1,1,3,0,1,0
11613,1,2023-01-20,demand_issue,resolved,3.5,0,0,0,0,0,0,2,0,2,1,4,1,0
11613,2,2023-01-30,defective_trip,unresolved,5.0,0,0,0,1,0,0,1,2,3,1,0,1,0
11614,1,2023-08-14,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,8,0,3,0
11615,1,2023-04-13,payment_delay,resolved,3.9,0,0,0,0,0,0,3,0,1,4,3,2,0
11616,1,2023-10-11,unknown,resolved,6.3,0,0,1,0,0,0,5,0,2,10,2,4,1
11617,1,2023-05-14,defective_trip,partial,16.7,0,0,0,0,0,0,1,1,3,5,6,2,0
11618,1,2023-08-09,payment_delay,partial,20.4,0,0,0,0,0,0,3,1,1,8,2,3,0
11619,1,2023-10-22,demand_issue,resolved,8.6,0,0,0,0,0,0,2,0,2,10,6,4,1
11620,1,2023-07-02,demand_issue,resolved,7.6,0,0,0,0,0,0,2,0,2,7,6,3,0
11621,1,2023-02-01,demand_issue,resolved,6.1,0,0,0,0,0,0,2,0,2,2,2,1,0
11621,2,2023-02-04,payment_delay,unresolved,44.7,0,0,0,1,0,0,3,2,1,2,5,1,0
11622,1,2023-06-19,app_issue,resolved,6.9,0,0,0,0,0,0,4,0,1,6,0,2,0
11622,2,2023-07-02,app_issue,resolved,8.2,0,0,0,0,0,0,4,0,1,7,6,3,0
11623,1,2023-08-25,payment_delay,resolved,11.5,0,0,0,0,0,0,3,0,1,8,4,3,0
11623,2,2023-08-30,app_issue,resolved,5.3,0,0,0,0,0,0,4,0,1,8,2,3,0
11624,1,2023-10-09,fare_dispute,resolved,9.6,0,0,0,0,0,0,0,0,3,10,0,4,1
11624,2,2023-10-25,app_issue,resolved,4.3,0,0,0,0,0,0,4,0,1,10,2,4,1
11625,1,2023-03-09,defective_trip,partial,15.1,1,1,0,0,0,0,1,1,3,3,3,1,0
11626,1,2023-04-17,app_issue,resolved,10.5,0,0,0,0,0,0,4,0,1,4,0,2,0
11626,2,2023-04-24,app_issue,unresolved,68.0,0,0,0,1,0,0,4,2,1,4,0,2,0
11626,3,2023-05-06,demand_issue,resolved,1.7,0,0,0,0,0,0,2,0,2,5,5,2,0
11627,1,2023-05-23,defective_trip,unresolved,50.8,0,0,0,1,0,0,1,2,3,5,1,2,0
11627,2,2023-06-10,demand_issue,resolved,3.2,0,0,0,0,0,0,2,0,2,6,5,2,0
11627,3,2023-06-22,demand_issue,partial,10.2,0,0,0,0,0,0,2,1,2,6,3,2,0
11627,4,2023-06-30,payment_delay,resolved,5.0,0,0,0,0,0,0,3,0,1,6,4,2,0
11628,1,2023-05-04,fare_dispute,resolved,3.6,1,1,0,0,0,0,0,0,3,5,3,2,0
11629,1,2023-10-26,payment_delay,unresolved,5.3,0,0,0,1,0,0,3,2,1,10,3,4,1
11630,1,2023-09-24,payment_delay,partial,15.9,0,0,0,0,0,0,3,1,1,9,6,3,0
11631,1,2023-04-10,payment_delay,unresolved,62.6,0,0,0,1,0,0,3,2,1,4,0,2,0
11631,2,2023-04-18,fare_dispute,partial,23.2,0,0,0,0,0,0,0,1,3,4,1,2,0
11632,1,2023-06-22,fare_dispute,partial,11.7,0,0,0,0,0,0,0,1,3,6,3,2,0
11633,1,2023-06-24,fare_dispute,unresolved,47.1,1,0,0,1,0,0,0,2,3,6,5,2,0
11633,2,2023-07-08,fare_dispute,unresolved,31.7,1,0,0,1,0,0,0,2,3,7,5,3,0
11633,3,2023-07-23,unknown,unresolved,63.7,1,0,1,1,0,0,5,2,2,7,6,3,0
11633,4,2023-07-24,defective_trip,unresolved,35.0,1,0,0,1,0,0,1,2,3,7,0,3,0
11634,1,2023-04-02,defective_trip,resolved,4.4,0,0,0,0,0,0,1,0,3,4,6,2,0
11635,1,2023-04-26,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,4,2,2,0
11636,1,2023-07-01,app_issue,resolved,6.9,0,0,0,0,0,0,4,0,1,7,5,3,0
11637,1,2023-09-07,app_issue,unresolved,8.3,0,0,0,1,0,0,4,2,1,9,3,3,0
11638,1,2023-07-13,unknown,resolved,4.7,0,0,1,0,0,0,5,0,2,7,3,3,0
11639,1,2023-10-31,app_issue,unresolved,52.0,1,0,0,1,0,1,4,2,1,10,1,4,1
11639,2,2023-11-20,defective_trip,unresolved,28.7,1,0,0,1,0,1,1,2,3,11,0,4,1
11639,3,2023-11-22,fare_dispute,unresolved,57.8,1,0,0,1,0,1,0,2,3,11,2,4,1
