driver_id,total_tickets,fare_disputes,defective_trips,demand_issues,payment_delays,app_issues,unknown_tickets,high_risk_tickets,unresolved_count,resolved_count,partial_count,unresolved_rate,resolved_rate,repeat_issues,has_repeat_issues,is_outlier_driver,last_ticket_resolved,last_ticket_unresolved,last_ticket_risk,last_response_time,second_last_resolved,second_last_unresolved,second_last_risk,consecutive_unresolved_end,weighted_unresolved,weighted_high_risk,weighted_risk_score,weighted_response_time,journey_length_days,days_since_last_ticket,avg_gap_days,min_gap_days,max_gap_days,gap_std,escalation_rate,tickets_per_week,avg_response_time,max_response_time,response_time_trend,last_ticket_month,last_ticket_quarter,is_q4_churn,q4_ticket_rate,unresolved_high_risk,volume_x_unresolved,response_x_unresolved,will_churn,is_noise_churn
9971,4,2,2,0,0,0,0,4,3,0,1,0.75,0.0,2,1,0,0,1,3,6.3,0,1,3,3,2.2,2.5,3.0,29.52799999999999,30,594,9.666666666666666,1,15,6.182412330330469,14,0.9333333333333333,29.424999999999997,67.3,-1.8999999999999995,8,3,0,0.0,12,3.0,22.068749999999998,1,0
9972,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,7.1,1,0,0,1,1.0,1.0,3.0,7.1,1,643,0.0,0,0,0.0,0,1.0,7.1,7.1,0.0,6,2,0,0.0,1,1.0,7.1,0,0
9973,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,7.9,1,0,0,1,1.0,0.0,2.0,7.9,1,594,0.0,0,0,0.0,0,1.0,7.9,7.9,0.0,8,3,0,0.0,0,1.0,7.9,0,0
9974,2,1,0,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,8.2,1,0,3,0,0.0,0.7,1.8235294117647056,7.870588235294117,7,526,6.0,6,6,0.0,0,2.0,7.8,8.2,0.7999999999999989,10,4,1,1.0,0,0.0,0.0,0,0
9975,7,3,2,2,0,0,0,5,5,1,1,0.7142857142857143,0.14285714285714285,4,1,1,0,0,3,4.8,0,1,2,0,1.6,2.1,2.7241379310344827,32.27241379310344,37,628,6.0,1,14,4.795831523312719,13,1.3243243243243243,36.07142857142857,66.3,-61.5,6,2,0,0.0,25,5.0,25.76530612244898,1,0
9976,4,0,1,1,1,1,0,1,1,3,0,0.25,0.75,0,0,0,1,0,1,5.0,1,0,1,0,0.5,0.5,1.52,3.5439999999999996,45,492,14.666666666666666,12,17,2.0548046676563256,-5,0.6222222222222222,3.3,5.0,1.7999999999999998,11,4,1,0.75,1,1.0,0.825,0,0
9977,3,0,0,0,1,1,1,0,0,3,0,0.0,1.0,0,0,0,1,0,1,10.3,1,0,1,0,0.0,0.0,1.2272727272727273,7.677272727272727,23,487,11.0,10,12,1.0,2,0.9130434782608696,7.2,10.3,3.700000000000001,11,4,1,1.0,0,0.0,0.0,0,0
9978,10,3,2,2,1,1,1,5,7,1,2,0.7,0.1,4,1,1,0,1,2,4.9,0,1,3,6,2.85,1.8,2.5322580645161286,31.34032258064516,24,669,2.5555555555555554,1,4,1.2570787221094177,-3,2.916666666666667,29.829999999999995,68.0,-13.799999999999999,5,2,0,0.0,35,7.0,20.880999999999997,1,0
9979,2,0,0,0,1,0,1,0,0,2,0,0.0,1.0,0,0,0,1,0,1,5.0,1,0,2,0,0.0,0.0,1.411764705882353,6.523529411764706,27,579,26.0,26,26,0.0,0,0.5185185185185185,6.85,8.7,-3.6999999999999993,8,3,0,0.0,0,0.0,0.0,0,0
9980,7,1,1,2,2,0,1,2,4,1,2,0.5714285714285714,0.14285714285714285,2,1,1,0,1,1,31.7,0,1,1,3,2.3000000000000003,0.5,1.5862068965517242,43.64137931034482,49,747,8.0,1,20,7.895146188218008,14,1.0,41.199999999999996,67.3,-33.7,3,1,0,0.0,8,4.0,23.542857142857137,1,0
9981,3,1,1,0,0,0,1,2,1,2,0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,2,9.6,1,0,3,0,0.5,1.2,2.545454545454545,7.454545454545453,11,709,5.0,2,8,3.0,-6,1.9090909090909092,6.933333333333333,9.6,4.3999999999999995,4,2,0,0.0,2,1.0,2.311111111111111,0,0
9982,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.6,1,0,0,0,0.0,0.0,1.0,4.6,1,576,0.0,0,0,0.0,0,1.0,4.6,4.6,0.0,8,3,0,0.0,0,0.0,0.0,0,0
9983,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.3,1,0,0,0,0.0,0.0,2.0,6.3,1,711,0.0,0,0,0.0,0,1.0,6.3,6.3,0.0,4,2,0,0.0,0,0.0,0.0,0,0
9984,3,0,0,2,0,1,0,0,0,3,0,0.0,1.0,1,1,0,1,0,2,6.2,1,0,2,0,0.0,0.0,1.7727272727272725,6.477272727272727,20,767,9.5,8,11,1.5,-3,1.05,6.566666666666666,7.0,-0.7999999999999998,2,1,0,0.0,0,0.0,0.0,0,0
9985,48,7,9,13,10,6,3,16,8,34,6,0.16666666666666666,0.7083333333333334,42,1,1,0,1,3,4.6,0,1,2,3,2.4499999999999993,1.8500000000000008,2.040000000000003,9.207000000000015,479,271,10.170212765957446,1,20,5.020465134576338,3,0.7014613778705636,12.333333333333334,68.0,2.3999999999999995,6,2,0,0.1875,128,8.0,2.0555555555555554,0,0
9986,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,46.3,1,0,0,1,1.0,1.0,3.0,46.3,1,703,0.0,0,0,0.0,0,1.0,46.3,46.3,0.0,4,2,0,0.0,1,1.0,46.3,1,0
9987,2,0,0,0,0,2,0,0,0,0,2,0.0,0.0,1,1,0,0,0,1,24.7,0,0,1,0,0.0,0.0,1.0,25.77058823529412,17,732,16.0,16,16,0.0,0,0.823529411764706,26.0,27.3,-2.6000000000000014,3,1,0,0.0,0,0.0,0.0,0,0
9988,3,0,1,1,1,0,0,1,2,0,1,0.6666666666666666,0.0,0,0,0,0,1,2,49.4,0,0,1,1,1.5,0.5,1.909090909090909,36.28636363636363,21,518,10.0,1,19,9.0,-18,1.0,33.9,49.4,18.5,10,4,1,0.3333333333333333,2,2.0,22.599999999999998,0,0
9989,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.4,1,0,0,0,0.0,0.0,1.0,2.4,1,525,0.0,0,0,0.0,0,1.0,2.4,2.4,0.0,10,4,1,1.0,0,0.0,0.0,0,0
9990,2,1,0,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,11.2,1,0,1,0,0.0,1.0,2.1764705882352944,8.852941176470587,10,509,9.0,9,9,0.0,0,1.4,8.35,11.2,5.699999999999999,10,4,1,1.0,0,0.0,0.0,0,0
9991,5,0,1,1,1,1,1,1,1,3,1,0.2,0.6,0,0,0,1,0,3,4.1,1,0,1,0,0.3,1.0,2.0370370370370368,5.8740740740740724,42,460,10.25,4,16,4.380353866983808,-4,0.8333333333333334,8.06,20.8,-16.700000000000003,12,4,1,1.0,1,1.0,1.612,0,0
9992,2,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0,0,0,0,0,1,12.6,0,0,2,0,0.0,0.0,1.411764705882353,15.02941176470588,6,726,5.0,5,5,0.0,0,2.0,15.55,18.5,-5.9,3,1,0,0.0,0,0.0,0.0,1,0
9993,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,3.2,1,0,0,0,0.0,0.0,2.0,3.2,1,564,0.0,0,0,0.0,0,1.0,3.2,3.2,0.0,8,3,0,0.0,0,0.0,0.0,0,0
9994,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,12.4,1,0,0,0,0.0,1.0,3.0,12.4,1,722,0.0,0,0,0.0,0,1.0,12.4,12.4,0.0,3,1,0,0.0,0,0.0,0.0,0,0
9995,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,41.5,1,0,0,1,1.0,0.0,2.0,41.5,1,804,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,1,1,0,0.0,0,1.0,41.5,0,0
9996,3,1,0,0,2,0,0,1,0,2,1,0.0,0.6666666666666666,1,1,0,1,0,1,10.9,1,0,1,0,0.0,0.5,1.4545454545454546,11.586363636363636,17,571,8.0,4,12,4.0,-8,1.2352941176470589,13.133333333333333,26.8,-15.9,8,3,0,0.0,0,0.0,0.0,0,0
9997,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,27.9,1,0,0,0,0.0,0.0,2.0,27.9,1,634,0.0,0,0,0.0,0,1.0,27.9,27.9,0.0,6,2,0,0.0,0,0.0,0.0,0,0
9998,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,38.2,1,0,0,0,0.0,1.0,3.0,38.2,1,669,0.0,0,0,0.0,0,1.0,38.2,38.2,0.0,5,2,0,0.0,0,0.0,0.0,0,0
9999,3,0,0,2,0,1,0,0,0,2,1,0.0,0.6666666666666666,1,1,0,0,0,2,31.8,1,0,2,0,0.0,0.0,1.7727272727272725,17.418181818181818,21,754,10.0,8,12,2.0,-4,1.0,14.200000000000001,31.8,26.6,2,1,0,0.0,0,0.0,0.0,0,0
10000,4,1,1,0,1,0,1,2,3,1,0,0.75,0.25,0,0,0,0,1,1,49.0,0,1,3,2,2.0,1.0,2.0,36.592,32,659,10.333333333333334,3,19,6.599663291074444,16,0.875,33.3,49.0,8.600000000000001,5,2,0,0.0,6,3.0,24.974999999999998,1,0
10001,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.2,1,0,0,0,0.0,0.0,2.0,5.2,1,620,0.0,0,0,0.0,0,1.0,5.2,5.2,0.0,7,3,0,0.0,0,0.0,0.0,0,0
10002,2,1,0,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,2.6,1,0,3,0,0.0,0.7,1.8235294117647056,4.329411764705882,6,661,5.0,5,5,0.0,0,2.0,4.7,6.8,-4.199999999999999,5,2,0,0.0,0,0.0,0.0,0,0
10003,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,18.8,1,0,0,0,0.0,1.0,3.0,18.8,1,606,0.0,0,0,0.0,0,1.0,18.8,18.8,0.0,7,3,0,0.0,0,0.0,0.0,0,0
10004,3,0,0,1,0,1,1,0,0,3,0,0.0,1.0,0,0,0,1,0,2,7.9,1,0,2,0,0.0,0.0,1.7727272727272725,7.8954545454545455,21,529,10.0,4,16,6.0,-12,1.0,7.733333333333334,9.1,1.7000000000000002,10,4,1,0.3333333333333333,0,0.0,0.0,0,0
10005,4,1,0,1,0,2,0,1,0,2,2,0.0,0.5,1,1,0,1,0,2,11.6,0,0,1,0,0.0,0.3,1.64,15.440000000000001,42,716,13.666666666666666,8,17,4.027681991198191,9,0.6666666666666666,15.8,27.5,-9.9,4,2,0,0.0,0,0.0,0.0,0,0
10006,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.6,1,0,0,0,0.0,0.0,2.0,6.6,1,526,0.0,0,0,0.0,0,1.0,6.6,6.6,0.0,10,4,1,1.0,0,0.0,0.0,0,0
10007,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.2,1,0,0,0,0.0,0.0,2.0,6.2,1,776,0.0,0,0,0.0,0,1.0,6.2,6.2,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10008,2,0,0,2,0,0,0,0,0,2,0,0.0,1.0,1,1,0,1,0,2,7.9,1,0,2,0,0.0,0.0,2.0,5.964705882352941,10,611,9.0,9,9,0.0,0,1.4,5.550000000000001,7.9,4.7,7,3,0,0.0,0,0.0,0.0,0,0
10009,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,41.5,1,0,0,1,1.0,1.0,3.0,41.5,1,585,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,8,3,0,0.0,1,1.0,41.5,0,0
10010,3,0,2,0,0,0,1,2,2,1,0,0.6666666666666666,0.3333333333333333,1,1,0,0,1,3,41.5,1,0,3,1,1.5,1.7,2.7727272727272725,30.459090909090907,15,703,7.0,3,11,4.0,-8,1.4000000000000001,30.066666666666663,42.9,-1.3999999999999986,4,2,0,0.0,4,2.0,20.04444444444444,1,0
10011,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.5,1,0,0,0,0.0,1.0,3.0,8.5,1,517,0.0,0,0,0.0,0,1.0,8.5,8.5,0.0,10,4,1,1.0,0,0.0,0.0,0,0
10012,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,4.4,1,0,0,0,0.0,0.0,2.0,4.4,1,799,0.0,0,0,0.0,0,1.0,4.4,4.4,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10013,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.4,1,0,0,0,0.0,0.0,1.0,9.4,1,506,0.0,0,0,0.0,0,1.0,9.4,9.4,0.0,10,4,1,1.0,0,0.0,0.0,0,0
10014,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,13.5,1,0,0,0,0.0,0.0,1.0,13.5,1,635,0.0,0,0,0.0,0,1.0,13.5,13.5,0.0,6,2,0,0.0,0,0.0,0.0,0,0
10015,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.2,1,0,0,0,0.0,0.0,1.0,1.2,1,746,0.0,0,0,0.0,0,1.0,1.2,1.2,0.0,3,1,0,0.0,0,0.0,0.0,0,0
10016,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.9,1,0,0,0,0.0,1.0,3.0,1.9,1,502,0.0,0,0,0.0,0,1.0,1.9,1.9,0.0,11,4,1,1.0,0,0.0,0.0,0,0
10017,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,733,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,3,1,0,0.0,0,0.0,0.0,0,0
10018,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.4,1,0,0,0,0.0,0.0,2.0,5.4,1,776,0.0,0,0,0.0,0,1.0,5.4,5.4,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10019,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,13.9,1,0,0,0,0.0,0.0,1.0,13.9,1,626,0.0,0,0,0.0,0,1.0,13.9,13.9,0.0,6,2,0,0.0,0,0.0,0.0,0,0
10020,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.2,1,0,0,0,0.0,0.0,1.0,2.2,1,796,0.0,0,0,0.0,0,1.0,2.2,2.2,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10021,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.3,1,0,0,0,0.0,0.0,1.0,6.3,1,784,0.0,0,0,0.0,0,1.0,6.3,6.3,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10022,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,8.7,1,0,0,0,0.0,0.0,1.0,8.7,1,757,0.0,0,0,0.0,0,1.0,8.7,8.7,0.0,2,1,0,0.0,0,0.0,0.0,0,0
10023,5,0,0,3,0,2,0,0,1,4,0,0.2,0.8,3,1,0,1,0,2,6.0,1,0,1,0,0.2,0.0,1.6296296296296298,9.207407407407407,45,680,11.0,8,13,1.8708286933869707,-2,0.7777777777777778,13.62,41.5,-35.5,5,2,0,0.0,0,1.0,2.724,0,0
10024,6,1,2,2,0,0,1,3,5,0,1,0.8333333333333334,0.0,2,1,0,0,1,3,41.5,0,0,2,1,2.1,1.4000000000000001,2.5,27.953571428571426,44,479,8.6,3,16,5.314132102234569,9,0.9545454545454546,29.900000000000002,67.0,1.7999999999999972,11,4,1,1.0,15,5.0,24.916666666666668,1,0
10025,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,41.8,1,0,0,1,1.0,0.0,2.0,41.8,1,706,0.0,0,0,0.0,0,1.0,41.8,41.8,0.0,4,2,0,0.0,0,1.0,41.8,0,0
10026,3,1,0,2,0,0,0,1,0,3,0,0.0,1.0,1,1,0,1,0,3,9.7,1,0,2,0,0.0,1.0,2.4545454545454546,6.649999999999999,31,708,15.0,11,19,4.0,8,0.6774193548387096,6.0,9.7,5.299999999999999,4,2,0,0.0,0,0.0,0.0,0,0
10027,10,4,3,2,0,1,0,7,8,2,0,0.8,0.2,6,1,1,1,0,3,1.0,0,1,2,0,1.8000000000000003,2.25,2.7096774193548394,23.201612903225808,46,591,5.0,1,16,4.242640687119285,3,1.5217391304347827,41.19,68.0,-67.0,8,3,0,0.0,56,8.0,32.952,1,0
10028,3,1,0,1,1,0,0,1,3,0,0,1.0,0.0,0,0,0,0,1,3,48.7,0,1,2,3,2.2,1.0,2.227272727272727,39.70454545454545,23,605,11.0,8,14,3.0,6,0.9130434782608696,40.86666666666667,65.4,-16.700000000000003,7,3,0,0.0,3,3.0,40.86666666666667,1,0
10029,3,1,0,0,2,0,0,1,1,1,1,0.3333333333333333,0.3333333333333333,1,1,0,0,1,1,4.2,0,0,1,1,1.0,0.5,1.4545454545454546,13.07272727272727,16,510,7.5,7,8,0.5,1,1.3125,13.666666666666666,30.8,-1.7999999999999998,10,4,1,1.0,1,1.0,4.555555555555555,0,0
10030,3,1,0,1,1,0,0,1,0,2,1,0.0,0.6666666666666666,0,0,0,0,0,2,25.7,1,0,1,0,0.0,0.5,1.909090909090909,13.259090909090908,5,648,2.0,1,3,1.0,-2,3.0,10.733333333333334,25.7,20.299999999999997,6,2,0,0.0,0,0.0,0.0,0,0
10031,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,17.6,1,0,0,0,0.0,0.0,1.0,17.6,1,730,0.0,0,0,0.0,0,1.0,17.6,17.6,0.0,3,1,0,0.0,0,0.0,0.0,0,0
10032,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.1,1,0,0,0,0.0,1.0,3.0,9.1,1,535,0.0,0,0,0.0,0,1.0,9.1,9.1,0.0,9,3,0,0.0,0,0.0,0.0,0,0
10033,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.3,1,0,0,0,0.0,1.0,3.0,7.3,1,515,0.0,0,0,0.0,0,1.0,7.3,7.3,0.0,10,4,1,1.0,0,0.0,0.0,0,0
10034,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,8.7,1,0,0,1,1.0,0.0,2.0,8.7,1,796,0.0,0,0,0.0,0,1.0,8.7,8.7,0.0,1,1,0,0.0,0,1.0,8.7,0,0
10035,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.6,1,0,0,0,0.0,1.0,3.0,7.6,1,535,0.0,0,0,0.0,0,1.0,7.6,7.6,0.0,9,3,0,0.0,0,0.0,0.0,0,0
10036,4,0,0,0,4,0,0,0,1,2,1,0.25,0.5,3,1,0,1,0,1,6.1,1,0,1,0,0.5,0.0,1.0,6.9959999999999996,41,562,13.333333333333334,6,21,6.128258770283412,15,0.6829268292682927,8.5,18.0,-11.9,9,3,0,0.0,0,1.0,2.125,0,0
10037,3,1,0,1,0,1,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,1,5.1,0,0,2,0,0.5,0.5,1.7727272727272725,23.568181818181813,24,607,11.5,8,15,3.5,7,0.875,27.13333333333333,43.0,-28.199999999999996,7,3,0,0.0,1,1.0,9.044444444444443,0,0
10038,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,7.0,1,0,0,0,0.0,0.0,2.0,7.0,1,637,0.0,0,0,0.0,0,1.0,7.0,7.0,0.0,6,2,0,0.0,0,0.0,0.0,0,0
10039,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.0,1,0,0,0,0.0,1.0,3.0,7.0,1,777,0.0,0,0,0.0,0,1.0,7.0,7.0,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10040,3,1,0,0,0,2,0,1,1,2,0,0.3333333333333333,0.6666666666666666,1,1,0,1,0,3,7.1,0,1,1,0,0.7,1.0,1.909090909090909,19.86363636363636,21,578,10.0,9,11,1.0,2,1.0,20.366666666666667,48.0,1.0999999999999996,8,3,0,0.0,1,1.0,6.788888888888889,0,0
10041,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.9,1,0,0,0,0.0,0.0,1.0,1.9,1,694,0.0,0,0,0.0,0,1.0,1.9,1.9,0.0,4,2,0,0.0,0,0.0,0.0,0,0
10042,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.3,1,0,0,0,0.0,1.0,3.0,4.3,1,785,0.0,0,0,0.0,0,1.0,4.3,4.3,0.0,1,1,0,0.0,0,0.0,0.0,0,0
10043,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,23.7,1,0,0,0,0.0,0.0,2.0,23.7,1,638,0.0,0,0,0.0,0,1.0,23.7,23.7,0.0,6,2,0,0.0,0,0.0,0.0,0,0
10044,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.5,1,0,0,0,0.0,1.0,3.0,8.5,1,702,0.0,0,0,0.0,0,1.0,8.5,8.5,0.0,4,2,0,0.0,0,0.0,0.0,0,0
10045,2,0,0,1,1,0,0,0,0,1,1,0.0,0.5,0,0,0,0,0,2,28.3,1,0,1,0,0.0,0.0,1.5882352941176472,17.55294117647059,8,564,7.0,7,7,0.0,0,1.75,15.25,28.3,26.1,8,3,0,0.0,0,0.0,0.0,0,0
10046,8,4,2,2,0,0,0,6,3,4,1,0.375,0.5,5,1,1,0,0,3,32.1,0,1,3,0,1.3,2.8000000000000003,2.9333333333333327,30.02999999999999,48,706,6.714285714285714,3,18,4.712120714991612,14,1.1666666666666667,23.1875,50.9,26.1,4,2,0,0.0,18,3.0,8.6953125,1,0
10047,5,3,0,1,0,0,1,3,3,0,2,0.6,0.0,2,1,0,0,0,3,19.4,0,0,3,0,1.0,2.0,2.7407407407407405,19.7,46,686,11.25,1,22,8.926785535678562,17,0.7608695652173914,22.72,61.5,-42.1,5,2,0,0.0,9,3.0,13.632,1,0
10048,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,6.0,1,0,0,0,0.0,1.0,3.0,6.0,1,658,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,5,2,0,0.0,0,0.0,0.0,0,0
10049,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.2,1,0,0,0,0.0,1.0,3.0,7.2,1,611,0.0,0,0,0.0,0,1.0,7.2,7.2,0.0,7,3,0,0.0,0,0.0,0.0,0,0
10050,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,3.9,1,0,0,0,0.0,0.0,1.0,3.9,1,542,0.0,0,0,0.0,0,1.0,3.9,3.9,0.0,9,3,0,0.0,0,0.0,0.0,0,0
10051,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.8,1,0,0,0,0.0,1.0,3.0,8.8,1,539,0.0,0,0,0.0,0,1.0,8.8,8.8,0.0,9,3,0,0.0,0,0.0,0.0,0,0
10052,3,0,1,1,0,1,0,1,1,2,0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,3,4.8,0,1,2,0,0.7,1.0,2.227272727272727,6.045454545454545,20,631,9.5,4,15,5.5,11,1.05,6.066666666666666,9.0,0.39999999999999947,6,2,0,0.0,1,1.0,2.022222222222222,0,0
10053,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,708,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,4,2,0,0.0,0,0.0,0.0,0,0
10054,7,2,0,3,1,1,0,2,1,5,1,0.14285714285714285,0.7142857142857143,3,1,1,1,0,1,9.6,0,0,2,0,0.3,0.8,1.8965517241379308,10.344827586206895,50,739,8.166666666666666,1,16,5.7566386797235145,-8,0.98,8.742857142857144,18.0,4.3,3,1,0,0.0,2,1.0,1.2489795918367348,0,0
10055,5,1,0,1,3,0,0,1,2,2,1,0.4,0.4,2,1,0,0,0,1,23.2,0,1,1,0,1.0,0.2,1.2592592592592593,15.303703703703702,48,661,11.75,10,14,1.479019945774904,1,0.7291666666666667,15.76,41.5,17.2,5,2,0,0.0,2,2.0,6.304,0,0
10056,2,0,1,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,6.6,1,0,2,0,0.0,1.0,2.588235294117647,6.147058823529411,9,769,8.0,8,8,0.0,0,1.5555555555555554,6.05,6.6,1.0999999999999996,2,1,0,0.0,0,0.0,0.0,1,1
10057,4,1,1,0,1,1,0,2,1,3,0,0.25,0.75,0,0,0,1,0,3,6.7,0,1,1,0,0.7,1.5,2.2,24.192,45,564,14.666666666666666,12,20,3.7712361663282534,-8,0.6222222222222222,22.625,68.0,-1.8999999999999995,8,3,0,0.0,2,1.0,5.65625,0,0
10058,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,50.8,1,0,0,1,1.0,0.0,2.0,50.8,1,502,0.0,0,0,0.0,0,1.0,50.8,50.8,0.0,11,4,1,1.0,0,1.0,50.8,0,0
10059,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.1,1,0,0,0,0.0,0.0,2.0,6.1,1,692,0.0,0,0,0.0,0,1.0,6.1,6.1,0.0,4,2,0,0.0,0,0.0,0.0,0,0
10060,2,0,2,0,0,0,0,2,2,0,0,1.0,0.0,1,1,0,0,1,3,41.5,0,1,3,2,1.7,1.7,3.0,35.28235294117647,18,600,17.0,17,17,0.0,0,0.7777777777777777,33.95,41.5,15.100000000000001,7,3,0,0.0,4,2.0,33.95,1,0
10061,13,6,1,3,2,0,1,7,10,0,3,0.7692307692307693,0.0,8,1,1,0,1,2,41.5,0,1,3,4,2.9499999999999997,1.9000000000000001,2.5384615384615388,44.79692307692309,45,753,3.6666666666666665,1,7,2.0138409955990957,4,2.022222222222222,38.93076923076923,68.0,8.600000000000001,2,1,0,0.0,70,10.0,29.94674556213018,1,0
10062,2,1,0,1,0,0,0,1,1,0,1,0.5,0.0,0,0,0,0,1,2,2.4,0,0,3,1,1.0,0.7,2.411764705882353,1.8235294117647056,15,761,14.0,14,14,0.0,0,0.9333333333333333,1.7,2.4,1.4,2,1,0,0.0,1,1.0,0.85,0,0
10063,4,1,1,0,1,0,1,2,2,2,0,0.5,0.5,0,0,0,1,0,3,9.7,0,1,3,0,1.0,1.7,2.5599999999999996,17.86,17,539,5.333333333333333,2,8,2.494438257849294,-2,1.647058823529412,16.2,43.8,2.8999999999999995,9,3,0,0.0,4,2.0,8.1,0,0
10064,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,9.1,1,0,0,1,1.0,0.0,1.0,9.1,1,765,0.0,0,0,0.0,0,1.0,9.1,9.1,0.0,2,1,0,0.0,0,1.0,9.1,0,0
10065,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.1,1,0,0,0,0.0,0.0,1.0,5.1,1,751,0.0,0,0,0.0,0,1.0,5.1,5.1,0.0,2,1,0,0.0,0,0.0,0.0,0,0
